Created,Product_ID,Source,Sales_Agent,Delivery_Mode,Status,output
29-09-2018 16:52,10,Existing Client,Sales-Agent-3,Mode-1,CONVERTED,1
29-09-2018 16:33,9,Call,Sales-Agent-9,Mode-1,Just Enquiry,0
29-09-2018 15:53,20,Call,Sales-Agent-11,Mode-5,CONVERTED,1
29-09-2018 15:42,20,Call,Sales-Agent-4,Mode-3,Not Responding,0
29-09-2018 15:28,19,Call,Sales-Agent-4,Mode-3,In Progress Positive,1
29-09-2018 15:15,18,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
29-09-2018 15:10,9,Live Chat-Direct,Sales-Agent-7,Mode-3,Junk Lead,0
29-09-2018 15:00,10,Live Chat-Direct,Sales-Agent-11,Mode-3,Potential,1
29-09-2018 13:55,9,Live Chat-Direct,Sales-Agent-5,Mode-1,Not Responding,0
29-09-2018 13:45,9,Live Chat-Blog,Sales-Agent-4,Mode-3,Long Term,1
29-09-2018 13:20,20,Live Chat-Direct,Sales-Agent-7,Mode-3,In Progress Positive,1
29-09-2018 13:20,18,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
29-09-2018 13:05,9,Live Chat-Direct,Sales-Agent-2,Mode-3,In Progress Negative,0
29-09-2018 12:52,15,Website,Sales-Agent-3,Mode-3,Junk Lead,0
29-09-2018 12:11,19,Call,Sales-Agent-2,Mode-3,CONVERTED,1
29-09-2018 11:34,18,Call,Sales-Agent-2,Mode-1,Long Term,1
29-09-2018 11:24,27,Website,Sales-Agent-5,Mode-3,In Progress Negative,0
29-09-2018 11:15,9,Live Chat-Blog,Sales-Agent-7,Mode-3,Not Responding,0
29-09-2018 10:57,5,Website,Sales-Agent-4,Mode-3,Potential,1
29-09-2018 10:26,19,Call,Sales-Agent-3,Mode-3,Long Term,1
29-09-2018 09:53,15,Call,Sales-Agent-7,Mode-5,Not Responding,0
29-09-2018 09:53,15,Call,Sales-Agent-9,Mode-5,Junk Lead,0
29-09-2018 09:34,18,Website,Sales-Agent-9,Mode-3,Junk Lead,0
29-09-2018 08:51,18,Website,Sales-Agent-11,Mode-3,Just Enquiry,0
29-09-2018 06:31,27,Website,Sales-Agent-5,Mode-1,Long Term,1
29-09-2018 02:17,20,Website,Sales-Agent-2,Mode-3,CONVERTED,1
29-09-2018 01:09,19,Website,Sales-Agent-11,Mode-3,CONVERTED,1
28-09-2018 23:58,18,Website,Sales-Agent-4,Mode-1,In Progress Positive,1
28-09-2018 23:20,5,Live Chat-Direct,Sales-Agent-11,Mode-3,Just Enquiry,0
28-09-2018 22:35,27,Live Chat-Direct,Sales-Agent-9,Mode-3,In Progress Positive,1
28-09-2018 19:30,18,Website,Sales-Agent-3,Mode-3,CONVERTED,1
28-09-2018 19:10,9,Live Chat -PPC,Sales-Agent-3,Mode-3,Long Term,1
28-09-2018 18:50,18,Call,Sales-Agent-4,Mode-1,Potential,1
28-09-2018 18:31,15,Website,Sales-Agent-11,Mode-3,Not Responding,0
28-09-2018 17:57,18,Website,Sales-Agent-9,Mode-1,In Progress Positive,1
28-09-2018 17:32,19,Customer Referral,Sales-Agent-4,Mode-1,Potential,1
28-09-2018 17:05,27,Live Chat-Direct,Sales-Agent-3,Mode-1,CONVERTED,1
28-09-2018 16:40,19,Live Chat-Direct,Sales-Agent-7,Mode-3,Junk Lead,0
28-09-2018 16:35,19,Live Chat-Blog,Sales-Agent-5,Mode-1,Not Responding,0
28-09-2018 16:35,9,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
28-09-2018 16:05,25,Live Chat-Blog,Sales-Agent-11,Mode-1,Not Responding,0
28-09-2018 15:58,20,Call,Sales-Agent-3,Mode-1,Potential,1
28-09-2018 15:43,18,Call,Sales-Agent-4,Mode-5,Potential,1
28-09-2018 15:15,20,Live Chat-Direct,Sales-Agent-5,Mode-3,In Progress Negative,0
28-09-2018 15:05,9,Live Chat-Direct,Sales-Agent-11,Mode-3,Long Term,1
28-09-2018 15:04,9,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
28-09-2018 14:45,19,Live Chat-Direct,Sales-Agent-7,Mode-1,Long Term,1
28-09-2018 14:44,18,Website,Sales-Agent-7,Mode-3,Not Responding,0
28-09-2018 13:38,9,Customer Referral,Sales-Agent-9,Mode-1,Junk Lead,0
28-09-2018 13:23,18,Call,Sales-Agent-9,Mode-3,Potential,1
28-09-2018 13:20,19,Live Chat-Direct,Sales-Agent-9,Mode-1,CONVERTED,1
28-09-2018 12:28,18,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
28-09-2018 12:25,27,Live Chat-Direct,Sales-Agent-4,Mode-1,Not Responding,0
28-09-2018 12:24,19,Customer Referral,Sales-Agent-11,Mode-5,Potential,1
28-09-2018 12:20,18,Call,Sales-Agent-5,Mode-1,CONVERTED,1
28-09-2018 12:19,26,Call,Sales-Agent-4,Mode-5,In Progress Positive,1
28-09-2018 12:18,15,Website,Sales-Agent-9,Mode-3,Not Responding,0
28-09-2018 12:06,15,Call,Sales-Agent-7,Mode-5,Not Responding,0
28-09-2018 12:06,5,Website,Sales-Agent-7,Mode-3,Not Responding,0
28-09-2018 12:05,19,Live Chat-CPC,Sales-Agent-11,Mode-3,Just Enquiry,0
28-09-2018 11:39,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
28-09-2018 11:38,19,Call,Sales-Agent-3,Mode-5,In Progress Negative,0
28-09-2018 11:37,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
28-09-2018 11:35,9,Live Chat-Direct,Sales-Agent-3,Mode-1,CONVERTED,1
28-09-2018 11:20,18,Website,Sales-Agent-4,Mode-3,In Progress Positive,1
28-09-2018 10:20,9,Call,Sales-Agent-7,Mode-3,Potential,1
28-09-2018 10:20,9,Live Chat-Direct,Sales-Agent-11,Mode-3,Potential,1
28-09-2018 10:07,18,Call,Sales-Agent-3,Mode-1,Not Responding,0
28-09-2018 08:31,3,Website,Sales-Agent-9,Mode-3,Long Term,1
28-09-2018 05:48,5,Website,Sales-Agent-5,Mode-3,Potential,1
27-09-2018 22:50,10,Live Chat-Direct,Sales-Agent-3,Mode-3,Not Responding,0
27-09-2018 15:34,10,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
27-09-2018 15:28,9,Call,Sales-Agent-3,Mode-1,Junk Lead,0
27-09-2018 15:17,27,Website,Sales-Agent-2,Mode-1,Junk Lead,0
27-09-2018 14:35,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Potential,1
27-09-2018 14:24,15,Website,Sales-Agent-3,Mode-3,Junk Lead,0
27-09-2018 13:28,9,Website,Sales-Agent-4,Mode-3,LOST,0
27-09-2018 12:40,18,Call,Sales-Agent-2,Mode-1,CONVERTED,1
27-09-2018 12:35,19,Live Chat-Direct,Sales-Agent-4,Mode-1,CONVERTED,1
27-09-2018 12:32,19,Call,Sales-Agent-2,Mode-1,Long Term,1
27-09-2018 12:10,26,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Positive,1
27-09-2018 11:58,19,Website,Sales-Agent-11,Mode-3,Long Term,1
27-09-2018 11:05,15,Call,Sales-Agent-3,Mode-5,Junk Lead,0
27-09-2018 11:05,15,Website,Sales-Agent-5,Mode-3,Not Responding,0
27-09-2018 11:04,15,Call,Sales-Agent-2,Mode-5,Junk Lead,0
27-09-2018 11:04,1,Call,Sales-Agent-5,Mode-1,In Progress Negative,0
27-09-2018 11:00,27,Call,Sales-Agent-7,Mode-1,Potential,1
27-09-2018 11:00,15,Call,Sales-Agent-3,Mode-5,Open,1
27-09-2018 11:00,5,Website,Sales-Agent-3,Mode-3,Not Responding,0
27-09-2018 11:00,9,Live Chat-Direct,Sales-Agent-3,Mode-3,In Progress Negative,0
27-09-2018 10:57,15,Call,Sales-Agent-3,Mode-5,In Progress Negative,0
27-09-2018 10:57,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
27-09-2018 10:57,15,Call,Sales-Agent-3,Mode-5,Just Enquiry,0
27-09-2018 10:56,9,Call,Sales-Agent-4,Mode-5,CONVERTED,1
27-09-2018 10:55,18,Live Chat-Direct,Sales-Agent-7,Mode-3,In Progress Positive,1
27-09-2018 10:50,18,Live Chat-Direct,Sales-Agent-9,Mode-3,In Progress Positive,1
27-09-2018 10:40,18,Live Chat-Direct,Sales-Agent-11,Mode-3,Not Responding,0
27-09-2018 10:09,1,Call,Sales-Agent-7,Mode-1,In Progress Positive,1
27-09-2018 06:45,19,Live Chat-Direct,Sales-Agent-5,Mode-3,CONVERTED,1
27-09-2018 06:05,18,Website,Sales-Agent-9,Mode-3,Just Enquiry,0
27-09-2018 01:48,15,Website,Sales-Agent-7,Mode-3,Just Enquiry,0
27-09-2018 01:47,27,Website,Sales-Agent-11,Mode-3,Potential,1
26-09-2018 21:12,19,Website,Sales-Agent-4,Mode-3,In Progress Positive,1
26-09-2018 20:09,15,Website,Sales-Agent-3,Mode-3,Junk Lead,0
26-09-2018 19:55,18,Live Chat-Direct,Sales-Agent-4,Mode-3,Potential,1
26-09-2018 19:20,27,Website,Sales-Agent-11,Mode-3,Long Term,1
26-09-2018 18:25,18,Live Chat-Direct,Sales-Agent-7,Mode-3,In Progress Positive,1
26-09-2018 17:40,15,Live Chat-Direct,Sales-Agent-2,Mode-3,Junk Lead,0
26-09-2018 17:20,9,Live Chat-Direct,Sales-Agent-11,Mode-3,Potential,1
26-09-2018 16:45,19,Live Chat-Blog,Sales-Agent-4,Mode-3,In Progress Positive,1
26-09-2018 16:15,27,Live Chat-Blog,Sales-Agent-5,Mode-3,Long Term,1
26-09-2018 16:05,27,Live Chat-Direct,Sales-Agent-7,Mode-1,Long Term,1
26-09-2018 15:52,19,Call,Sales-Agent-4,Mode-1,Just Enquiry,0
26-09-2018 15:43,19,Call,Sales-Agent-4,Mode-3,Potential,1
26-09-2018 15:30,19,Live Chat-Direct,Sales-Agent-2,Mode-3,In Progress Negative,0
26-09-2018 15:08,9,Call,Sales-Agent-3,Mode-3,Just Enquiry,0
26-09-2018 14:30,18,Live Chat-Blog,Sales-Agent-4,Mode-3,Potential,1
26-09-2018 14:25,18,Live Chat-Direct,Sales-Agent-3,Mode-1,Not Responding,0
26-09-2018 13:43,9,Website,Sales-Agent-5,Mode-3,In Progress Negative,0
26-09-2018 13:20,20,Call,Sales-Agent-9,Mode-1,CONVERTED,1
26-09-2018 13:15,19,Live Chat-Direct,Sales-Agent-9,Mode-3,CONVERTED,1
26-09-2018 13:11,5,Website,Sales-Agent-11,Mode-3,Just Enquiry,0
26-09-2018 12:35,19,Live Chat-Direct,Sales-Agent-2,Mode-3,In Progress Negative,0
26-09-2018 12:35,9,Live Chat-Direct,Sales-Agent-3,Mode-3,Junk Lead,0
26-09-2018 12:05,18,Live Chat-Direct,Sales-Agent-5,Mode-3,In Progress Negative,0
26-09-2018 11:50,15,Call,Sales-Agent-9,Mode-5,In Progress Positive,1
26-09-2018 11:50,19,Website,Sales-Agent-3,Mode-3,Potential,1
26-09-2018 11:50,18,Call,Sales-Agent-2,Mode-5,Long Term,1
26-09-2018 11:49,18,Call,Sales-Agent-4,Mode-5,Long Term,1
26-09-2018 11:49,18,Call,Sales-Agent-11,Mode-5,Just Enquiry,0
26-09-2018 11:48,5,Call,Sales-Agent-5,Mode-5,Junk Lead,0
26-09-2018 11:48,15,Call,Sales-Agent-7,Mode-5,Junk Lead,0
26-09-2018 11:30,15,Call,Sales-Agent-3,Mode-5,Junk Lead,0
26-09-2018 11:30,15,Call,Sales-Agent-2,Mode-5,Junk Lead,0
26-09-2018 11:30,27,Call,Sales-Agent-9,Mode-3,Long Term,1
26-09-2018 11:30,15,Call,Sales-Agent-4,Mode-5,In Progress Negative,0
26-09-2018 11:29,9,Call,Sales-Agent-9,Mode-1,Potential,1
26-09-2018 11:29,9,Call,Sales-Agent-4,Mode-5,Just Enquiry,0
26-09-2018 11:25,19,Live Chat-Direct,Sales-Agent-7,Mode-3,In Progress Positive,1
26-09-2018 11:24,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
26-09-2018 11:23,15,Call,Sales-Agent-9,Mode-5,Junk Lead,0
26-09-2018 11:20,18,Live Chat-Direct,Sales-Agent-4,Mode-1,CONVERTED,1
26-09-2018 11:14,15,Call,Sales-Agent-3,Mode-5,Junk Lead,0
26-09-2018 11:14,15,Call,Sales-Agent-11,Mode-5,Just Enquiry,0
26-09-2018 11:13,15,Call,Sales-Agent-5,Mode-5,Not Responding,0
26-09-2018 11:13,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
26-09-2018 10:42,15,Website,Sales-Agent-3,Mode-3,Junk Lead,0
26-09-2018 09:50,18,Live Chat-Direct,Sales-Agent-3,Mode-3,In Progress Positive,1
26-09-2018 09:20,15,Website,Sales-Agent-9,Mode-3,In Progress Positive,1
26-09-2018 07:38,9,Website,Sales-Agent-5,Mode-3,Junk Lead,0
26-09-2018 04:26,5,Website,Sales-Agent-5,Mode-3,Potential,1
26-09-2018 01:36,9,Website,Sales-Agent-11,Mode-3,Just Enquiry,0
26-09-2018 01:10,9,Live Chat-Direct,Sales-Agent-7,Mode-3,Potential,1
25-09-2018 20:38,19,Website,Sales-Agent-5,Mode-3,Potential,1
25-09-2018 19:46,18,Website,Sales-Agent-11,Mode-3,Potential,1
25-09-2018 19:40,18,Live Chat-Direct,Sales-Agent-11,Mode-3,Not Responding,0
25-09-2018 19:33,27,Website,Sales-Agent-7,Mode-3,In Progress Negative,0
25-09-2018 18:28,27,Call,Sales-Agent-2,Mode-1,Junk Lead,0
25-09-2018 18:16,9,Website,Sales-Agent-5,Mode-3,Potential,1
25-09-2018 17:43,5,Website,Sales-Agent-5,Mode-3,Potential,1
25-09-2018 17:35,18,Live Chat-Direct,Sales-Agent-11,Mode-3,Potential,1
25-09-2018 17:30,1,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
25-09-2018 17:11,18,Website,Sales-Agent-3,Mode-3,CONVERTED,1
25-09-2018 17:05,5,Live Chat-Direct,Sales-Agent-2,Mode-3,In Progress Negative,0
25-09-2018 16:37,27,Call,Sales-Agent-11,Mode-5,Not Responding,0
25-09-2018 16:15,27,Live Chat-Direct,Sales-Agent-5,Mode-1,Potential,1
25-09-2018 16:06,15,Call,Sales-Agent-2,Mode-1,Junk Lead,0
25-09-2018 15:59,19,Website,Sales-Agent-7,Mode-3,Not Responding,0
25-09-2018 15:04,5,Call,Sales-Agent-2,Mode-1,In Progress Negative,0
25-09-2018 14:50,5,Live Chat -PPC,Sales-Agent-3,Mode-3,Just Enquiry,0
25-09-2018 14:30,18,Call,Sales-Agent-11,Mode-3,Not Responding,0
25-09-2018 14:00,5,Live Chat-Direct,Sales-Agent-7,Mode-3,Just Enquiry,0
25-09-2018 13:45,18,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
25-09-2018 13:40,18,Live Chat-Direct,Sales-Agent-3,Mode-3,Just Enquiry,0
25-09-2018 12:24,18,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
25-09-2018 12:16,18,Call,Sales-Agent-9,Mode-1,Long Term,1
25-09-2018 11:55,18,Live Chat -PPC,Sales-Agent-4,Mode-3,Just Enquiry,0
25-09-2018 11:53,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
25-09-2018 11:53,15,Call,Sales-Agent-5,Mode-5,Junk Lead,0
25-09-2018 11:36,19,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
25-09-2018 11:35,27,Live Chat-Direct,Sales-Agent-3,Mode-3,Junk Lead,0
25-09-2018 11:29,27,Call,Sales-Agent-4,Mode-5,Junk Lead,0
25-09-2018 11:29,20,Call,Sales-Agent-4,Mode-3,In Progress Positive,1
25-09-2018 11:25,27,Call,Sales-Agent-5,Mode-1,Junk Lead,0
25-09-2018 11:23,18,Call,Sales-Agent-9,Mode-5,In Progress Positive,1
25-09-2018 11:15,18,Live Chat-Direct,Sales-Agent-4,Mode-1,Potential,1
25-09-2018 11:14,27,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
25-09-2018 11:11,9,Website,Sales-Agent-9,Mode-1,In Progress Positive,1
25-09-2018 11:00,15,Live Chat -PPC,Sales-Agent-7,Mode-3,Just Enquiry,0
25-09-2018 11:00,18,Live Chat-Direct,Sales-Agent-9,Mode-1,In Progress Positive,1
25-09-2018 10:56,26,Website,Sales-Agent-11,Mode-3,In Progress Negative,0
25-09-2018 10:25,5,Website,Sales-Agent-9,Mode-1,In Progress Positive,1
25-09-2018 10:16,19,Call,Sales-Agent-9,Mode-1,Potential,1
25-09-2018 08:49,18,Website,Sales-Agent-5,Mode-3,Not Responding,0
24-09-2018 23:18,27,Website,Sales-Agent-9,Mode-1,CONVERTED,1
24-09-2018 23:15,19,Website,Sales-Agent-11,Mode-3,LOST,0
24-09-2018 21:23,9,Website,Sales-Agent-4,Mode-3,In Progress Positive,1
24-09-2018 20:55,15,Live Chat-Direct,Sales-Agent-5,Mode-3,Junk Lead,0
24-09-2018 20:51,5,Website,Sales-Agent-11,Mode-1,Not Responding,0
24-09-2018 20:15,9,Call,Sales-Agent-4,Mode-3,In Progress Negative,0
24-09-2018 19:10,18,Live Chat-Direct,Sales-Agent-2,Mode-3,CONVERTED,1
24-09-2018 19:10,9,Live Chat-Blog,Sales-Agent-7,Mode-3,Long Term,1
24-09-2018 19:09,18,Website,Sales-Agent-5,Mode-1,LOST,0
24-09-2018 18:54,15,Website,Sales-Agent-7,Mode-3,In Progress Positive,1
24-09-2018 18:40,10,Live Chat-Direct,Sales-Agent-9,Mode-3,In Progress Positive,1
24-09-2018 18:25,19,Live Chat-Direct,Sales-Agent-11,Mode-3,Potential,1
24-09-2018 18:18,27,Call,Sales-Agent-4,Mode-3,Just Enquiry,0
24-09-2018 18:05,15,Live Chat-Direct,Sales-Agent-7,Mode-3,Not Responding,0
24-09-2018 17:40,9,Call,Sales-Agent-4,Mode-1,CONVERTED,1
24-09-2018 17:16,18,Call,Sales-Agent-4,Mode-1,Potential,1
24-09-2018 17:05,20,Live Chat-Direct,Sales-Agent-3,Mode-3,In Progress Positive,1
24-09-2018 16:45,25,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
24-09-2018 16:30,18,Live Chat -PPC,Sales-Agent-5,Mode-3,Not Responding,0
24-09-2018 16:30,9,Live Chat-Direct,Sales-Agent-4,Mode-3,In Progress Positive,1
24-09-2018 16:20,5,Live Chat-Direct,Sales-Agent-11,Mode-1,Not Responding,0
24-09-2018 16:05,18,Live Chat -PPC,Sales-Agent-11,Mode-3,Potential,1
24-09-2018 15:59,19,Call,Sales-Agent-4,Mode-1,Potential,1
24-09-2018 15:59,15,Website,Sales-Agent-2,Mode-3,Junk Lead,0
24-09-2018 14:40,1,Call,Sales-Agent-5,Mode-1,Potential,1
24-09-2018 14:30,10,Live Chat-Direct,Sales-Agent-7,Mode-1,Just Enquiry,0
24-09-2018 12:52,15,Website,Sales-Agent-7,Mode-3,Long Term,1
24-09-2018 12:51,18,Call,Sales-Agent-5,Mode-1,Potential,1
24-09-2018 12:50,27,Call,Sales-Agent-3,Mode-1,Not Responding,0
24-09-2018 12:50,27,Live Chat-Direct,Sales-Agent-5,Mode-3,Just Enquiry,0
24-09-2018 12:35,27,Call,Sales-Agent-5,Mode-1,Junk Lead,0
24-09-2018 12:20,9,Call,Sales-Agent-5,Mode-1,Just Enquiry,0
24-09-2018 12:05,27,Live Chat -PPC,Sales-Agent-3,Mode-3,Not Responding,0
24-09-2018 11:50,18,Live Chat-Direct,Sales-Agent-4,Mode-1,Long Term,1
24-09-2018 11:44,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
24-09-2018 11:43,15,Call,Sales-Agent-11,Mode-5,Junk Lead,0
24-09-2018 11:43,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
24-09-2018 11:42,15,Call,Sales-Agent-9,Mode-5,Not Responding,0
24-09-2018 11:42,15,Call,Sales-Agent-9,Mode-5,In Progress Negative,0
24-09-2018 11:30,9,Live Chat-Direct,Sales-Agent-4,Mode-3,Not Responding,0
24-09-2018 11:26,15,Call,Sales-Agent-11,Mode-5,Not Responding,0
24-09-2018 11:26,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
24-09-2018 11:25,15,Call,Sales-Agent-9,Mode-5,Junk Lead,0
24-09-2018 11:25,15,Call,Sales-Agent-2,Mode-5,Junk Lead,0
24-09-2018 11:14,9,Call,Sales-Agent-5,Mode-3,Potential,1
24-09-2018 10:48,15,Call,Sales-Agent-9,Mode-5,Not Responding,0
24-09-2018 10:48,15,Call,Sales-Agent-7,Mode-5,Not Responding,0
24-09-2018 10:48,15,Call,Sales-Agent-5,Mode-5,LOST,0
24-09-2018 10:44,19,Call,Sales-Agent-11,Mode-5,In Progress Negative,0
24-09-2018 10:40,19,Live Chat-Direct,Sales-Agent-4,Mode-3,Not Responding,0
24-09-2018 10:28,9,Website,Sales-Agent-5,Mode-1,Potential,1
24-09-2018 08:20,18,Website,Sales-Agent-4,Mode-3,Just Enquiry,0
24-09-2018 07:44,10,Website,Sales-Agent-7,Mode-3,In Progress Positive,1
24-09-2018 07:33,9,Website,Sales-Agent-11,Mode-3,Just Enquiry,0
24-09-2018 00:08,27,Website,Sales-Agent-9,Mode-3,Junk Lead,0
23-09-2018 23:03,9,Website,Sales-Agent-9,Mode-1,CONVERTED,1
23-09-2018 21:00,15,Live Chat -PPC,Sales-Agent-11,Mode-3,Junk Lead,0
23-09-2018 20:55,15,Website,Sales-Agent-5,Mode-3,Not Responding,0
23-09-2018 19:21,25,Website,Sales-Agent-7,Mode-3,Just Enquiry,0
23-09-2018 18:58,5,Website,Sales-Agent-11,Mode-1,Potential,1
23-09-2018 18:27,27,Website,Sales-Agent-7,Mode-3,Not Responding,0
23-09-2018 18:01,27,Website,Sales-Agent-9,Mode-3,In Progress Positive,1
23-09-2018 16:49,18,Website,Sales-Agent-9,Mode-1,In Progress Positive,1
23-09-2018 15:35,19,Live Chat-Direct,Sales-Agent-5,Mode-1,CONVERTED,1
23-09-2018 15:00,10,Live Chat-Direct,Sales-Agent-9,Mode-3,Just Enquiry,0
23-09-2018 14:38,15,Website,Sales-Agent-9,Mode-3,Junk Lead,0
23-09-2018 14:15,18,Live Chat-Direct,Sales-Agent-11,Mode-3,Long Term,1
23-09-2018 14:10,18,Live Chat-Direct,Sales-Agent-2,Mode-3,Long Term,1
23-09-2018 13:30,18,Live Chat-Direct,Sales-Agent-2,Mode-3,Long Term,1
23-09-2018 13:11,5,Website,Sales-Agent-7,Mode-1,LOST,0
23-09-2018 12:34,18,Website,Sales-Agent-11,Mode-3,Not Responding,0
23-09-2018 12:25,19,Live Chat-Direct,Sales-Agent-5,Mode-3,Potential,1
23-09-2018 11:22,9,Website,Sales-Agent-8,Mode-3,CONVERTED,1
23-09-2018 10:37,18,Website,Sales-Agent-7,Mode-4,CONVERTED,1
23-09-2018 09:50,18,Live Chat-Direct,Sales-Agent-7,Mode-1,In Progress Positive,1
23-09-2018 06:52,15,Website,Sales-Agent-9,Mode-3,Not Responding,0
23-09-2018 05:55,9,Website,Sales-Agent-9,Mode-3,Junk Lead,0
22-09-2018 21:38,18,Website,Sales-Agent-2,Mode-1,In Progress Negative,0
22-09-2018 18:35,15,Live Chat-Direct,Sales-Agent-5,Mode-3,Not Responding,0
22-09-2018 17:44,19,Call,Sales-Agent-5,Mode-1,CONVERTED,1
22-09-2018 17:03,18,Call,Sales-Agent-9,Mode-1,In Progress Positive,1
22-09-2018 16:30,9,Live Chat-Direct,Sales-Agent-2,Mode-1,Junk Lead,0
22-09-2018 16:05,19,Call,Sales-Agent-9,Mode-5,Potential,1
22-09-2018 15:39,9,Call,Sales-Agent-5,Mode-1,Just Enquiry,0
22-09-2018 14:15,18,Live Chat-Direct,Sales-Agent-11,Mode-1,Long Term,1
22-09-2018 13:55,19,Live Chat-Direct,Sales-Agent-5,Mode-1,LOST,0
22-09-2018 13:40,18,Live Chat -PPC,Sales-Agent-2,Mode-3,Junk Lead,0
22-09-2018 13:25,27,Call,Sales-Agent-11,Mode-3,Potential,1
22-09-2018 13:25,18,Live Chat-Direct,Sales-Agent-7,Mode-1,Long Term,1
22-09-2018 13:00,27,Live Chat -PPC,Sales-Agent-7,Mode-1,Junk Lead,0
22-09-2018 12:53,9,By Recommendation,Sales-Agent-7,Mode-4,CONVERTED,1
22-09-2018 12:30,9,Live Chat-Direct,Sales-Agent-5,Mode-3,Junk Lead,0
22-09-2018 12:29,18,Website,Sales-Agent-2,Mode-1,Long Term,1
22-09-2018 12:00,19,Live Chat-Blog,Sales-Agent-4,Mode-3,Not Responding,0
22-09-2018 11:55,19,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
22-09-2018 10:55,11,Live Chat-Direct,Sales-Agent-5,Mode-3,In Progress Negative,0
22-09-2018 10:08,27,Call,Sales-Agent-5,Mode-3,In Progress Negative,0
22-09-2018 10:03,27,Call,Sales-Agent-5,Mode-1,In Progress Negative,0
22-09-2018 09:57,27,Call,Sales-Agent-5,Mode-1,Long Term,1
22-09-2018 09:54,15,Call,Sales-Agent-7,Mode-5,Junk Lead,0
22-09-2018 09:53,15,Call,Sales-Agent-4,Mode-5,Junk Lead,0
22-09-2018 09:53,15,Call,Sales-Agent-7,Mode-5,Junk Lead,0
22-09-2018 09:52,15,Call,Sales-Agent-3,Mode-5,Junk Lead,0
22-09-2018 09:52,15,Call,Sales-Agent-9,Mode-5,Long Term,1
22-09-2018 09:49,9,Call,Sales-Agent-5,Mode-1,Potential,1
22-09-2018 09:45,27,Live Chat-Direct,Sales-Agent-7,Mode-1,In Progress Positive,1
22-09-2018 08:33,18,Website,Sales-Agent-2,Mode-3,Junk Lead,0
22-09-2018 08:31,18,Website,Sales-Agent-9,Mode-3,Not Responding,0
22-09-2018 08:30,18,Website,Sales-Agent-4,Mode-3,Not Responding,0
22-09-2018 07:25,18,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
22-09-2018 01:34,19,Website,Sales-Agent-4,Mode-1,Potential,1
22-09-2018 00:48,15,Website,Sales-Agent-11,Mode-3,Potential,1
21-09-2018 23:36,19,Customer Referral,Sales-Agent-9,Mode-1,CONVERTED,1
21-09-2018 22:50,15,Live Chat-Direct,Sales-Agent-4,Mode-3,In Progress Negative,0
21-09-2018 21:07,20,Website,Sales-Agent-3,Mode-3,CONVERTED,1
21-09-2018 20:00,18,Website,Sales-Agent-5,Mode-3,Not Responding,0
21-09-2018 19:17,18,Website,Sales-Agent-7,Mode-3,Not Responding,0
21-09-2018 19:00,18,Live Chat-Direct,Sales-Agent-4,Mode-3,Not Responding,0
21-09-2018 19:00,18,Live Chat-Direct,Sales-Agent-11,Mode-1,Potential,1
21-09-2018 18:45,18,Live Chat-Direct,Sales-Agent-5,Mode-1,Long Term,1
21-09-2018 18:18,19,Call,Sales-Agent-3,Mode-1,Not Responding,0
21-09-2018 18:00,18,Live Chat-Direct,Sales-Agent-7,Mode-1,Not Responding,0
21-09-2018 17:55,27,Live Chat-Direct,Sales-Agent-3,Mode-3,Junk Lead,0
21-09-2018 17:41,9,Live Chat-Direct,Sales-Agent-4,Mode-1,Potential,1
21-09-2018 16:55,18,Live Chat-Direct,Sales-Agent-5,Mode-3,Junk Lead,0
21-09-2018 16:45,10,Live Chat-Direct,Sales-Agent-3,Mode-3,In Progress Negative,0
21-09-2018 16:05,9,Live Chat-Direct,Sales-Agent-9,Mode-3,Not Responding,0
21-09-2018 16:04,20,Website,Sales-Agent-11,Mode-3,Junk Lead,0
21-09-2018 15:30,19,Live Chat-Direct,Sales-Agent-5,Mode-1,Potential,1
21-09-2018 15:28,18,Website,Sales-Agent-3,Mode-3,Long Term,1
